,rank,full_name,ticker,market_cap,price,circulating_supply,date
1414,15,Solana,SOL,9339020650.68,34.25,272637428.0,2021-08-01
1415,16,Wrapped Bitcoin,WBTC,7704484261.56,40007.87,192574.0,2021-08-01
1416,17,Polygon,MATIC,6761867778.06,1.05,6424735804000000.0,2021-08-01
1417,18,Ethereum Classic,ETC,6488271710.72,50.42,128692113.0,2021-08-01
1418,19,Stellar,XLM,6460780552.91,0.2762,2.3393654148e+16,2021-08-01
1419,20,THETA,THETA,5766233923.85,5.77,1000000000.0,2021-08-01
1420,21,Dai,DAI,5672046362.0,1.0,5666716290.0,2021-08-01
1421,22,Internet Computer,ICP,5601144550.19,40.91,136899214.0,2021-08-01
1422,23,VeChain,VET,5525776576.23,0.08592,64315576989.0,2021-08-01
1423,24,Filecoin,FIL,5018375440.54,53.94,93040007.0,2021-08-01
1424,25,Terra,LUNA,4958077262.54,11.93,415660347.0,2021-08-01
1425,26,TRON,TRX,4537330584.74,0.06332,71659657369.0,2021-08-01
1426,27,Monero,XMR,4243833051.59,236.23,17964725000000.0,2021-08-01
1427,28,Aave,AAVE,4105578448.69,317.5,12930982.0,2021-08-01
1428,29,EOS,EOS,3770702689.28,3.95,955691178.0,2021-08-01
1429,30,FTX Token,FTT,3305877061.05,35.04,94346958.0,2021-08-01
1430,31,PancakeSwap,CAKE,3270187263.49,16.03,204065612000.0,2021-08-01
1431,32,The Graph,GRT,3117763105.63,0.6611,4715735200.0,2021-08-01
1432,33,Crypto.com Coin,CRO,3138428948.93,0.1242,25263013692.0,2021-08-01
1433,34,Neo,NEO,2984307810.63,42.31,70538831.0,2021-08-01
1434,35,UNUS SED LEO,LEO,2944289638.31,3.09,953954130.0,2021-08-01
1435,36,Bitcoin BEP2,BTCB,2928137657.66,40050.29,73112.0,2021-08-01
1436,37,Maker,MKR,2896563092.72,2921.9,991328000000.0,2021-08-01
1437,38,Amp,AMP,2832514768.6,0.06708,4.2227702186e+16,2021-08-01
1438,39,Cosmos,ATOM,2707986110.32,12.36,219056788000000.0,2021-08-01
1439,40,Bitcoin SV,BSV,2677890675.03,142.42,18803114.0,2021-08-01
1440,41,Algorand,ALGO,2580965808.73,0.8141,3170170185.0,2021-08-01
1441,42,Klaytn,KLAY,2554666348.06,1.03,2491399061000.0,2021-08-01
1442,43,Tezos,XTZ,2526755606.26,2.96,854448907.0,2021-08-01
1443,44,SHIBA INU,SHIB,2496092151.27,6.322e-06,394796000000000.0,2021-08-01
1444,45,IOTA,MIOTA,2435686568.82,0.8763,2779530283000000.0,2021-08-01
1445,46,Axie Infinity,AXS,2311359606.73,37.95,60907500.0,2021-08-01
1446,47,Avalanche,AVAX,2233279592.01,12.88,173425854.0,2021-08-01
1447,48,Compound,COMP,2212221442.79,410.6,5387783000000.0,2021-08-01
1448,49,Quant,QNT,2129851133.39,176.42,12072738.0,2021-08-01
1449,50,TerraUSD,UST,2041490606.19,1.0,2039697789.0,2021-08-01
1450,51,Decred,DCR,1972821503.03,149.74,13174969.0,2021-08-01
1451,52,Hedera Hashgraph,HBAR,1916856912.97,0.2061,9298429271.0,2021-08-01
1452,53,BitTorrent,BTT,1885461734.08,0.002857,659952625000.0,2021-08-01
1453,54,Huobi Token,HT,1802867150.97,10.74,167856506.0,2021-08-01
1454,55,Kusama,KSM,1752893760.38,206.95,8470098000000.0,2021-08-01
1455,56,Waves,WAVES,1672457849.05,15.81,105787888.0,2021-08-01
1456,57,Elrond,EGLD,1676101350.44,87.19,19223993.0,2021-08-01
1457,58,Theta Fuel,TFUEL,1646603081.16,0.3106,5301214400.0,2021-08-01
1458,59,Dash,DASH,1647593116.55,160.56,10261598.0,2021-08-01
1459,60,Chiliz,CHZ,1537662537.71,0.2609,5893953677.0,2021-08-01
1460,61,NEM,XEM,1524434103.55,0.1694,8999999999000000.0,2021-08-01
1461,62,Stacks,STX,1427257933.09,1.2,1185020457.0,2021-08-01
1462,63,Celsius,CEL,1459518273.5,6.11,238863520.0,2021-08-01
1463,64,Zcash,ZEC,1427283086.56,115.7,12335863.0,2021-08-01
1464,65,THORChain,RUNE,1405722608.14,6.0,234399657.0,2021-08-01
1465,66,TrueUSD,TUSD,1256837812.08,1.0,1256858800.0,2021-08-01
1466,67,Helium,HNT,1218206337.51,13.13,92792084.0,2021-08-01
1467,68,Decentraland,MANA,1163185404.39,0.688,1690644345000000.0,2021-08-01
1468,69,yearn.finance,YFI,1164243027.11,31779.15,36635.0,2021-08-01
1469,70,OKB,OKB,1164060552.32,19.4,60000000000.0,2021-08-01
1470,71,Enjin Coin,ENJ,1148649696.57,1.38,834331121.0,2021-08-01
1471,72,Flow,FLOW,1083872285.5,21.27,50946679.0,2021-08-01
1472,73,Synthetix,SNX,1089651815.15,9.49,114841533.0,2021-08-01
1473,74,SushiSwap,SUSHI,1082139943.25,8.5,127244443.0,2021-08-01
1474,75,Holo,HOT,1079789813.21,0.006253,172673864848.0,2021-08-01
1475,76,NEAR Protocol,NEAR,1008898598.79,2.39,421565578.0,2021-08-01
1476,77,Nexo,NEXO,1013992937.9,1.81,560000011.0,2021-08-01
1477,78,Telcoin,TEL,996887474.04,0.01841,54157110195.0,2021-08-01
1478,79,Basic Attention Token,BAT,982576925.25,0.66,1488731677.0,2021-08-01
1479,80,XinFin Network,XDC,970346799.63,0.07899,12284632233.0,2021-08-01
1480,81,Paxos Standard,PAX,928058080.02,1.0,927867528.0,2021-08-01
1481,82,Zilliqa,ZIL,922428364.04,0.07984,11554036815.0,2021-08-01
1482,83,Bitcoin Gold,BTG,881815544.4,50.35,17513924.0,2021-08-01
1483,84,Bancor,BNT,830918162.45,3.5,237539988.0,2021-08-01
1484,85,KuCoin Token,KCS,803178550.1,10.02,80118638000.0,2021-08-01
1485,86,Harmony,ONE,794902544.56,0.07628,10421416291.0,2021-08-01
1486,87,Siacoin,SC,768559635.14,0.01588,48395572992.0,2021-08-01
1487,88,Ankr,ANKR,782548896.53,0.1021,7662899378000.0,2021-08-01
1488,89,Celo,CELO,749341827.15,2.61,286702568.0,2021-08-01
1489,90,DigiByte,DGB,749431209.87,0.05154,14541647020.0,2021-08-01
1490,91,Qtum,QTUM,724107460.94,7.35,98579078000000.0,2021-08-01
1491,92,SwissBorg,CHSB,726365868.52,0.7264,1000000000.0,2021-08-01
1492,93,Ontology,ONT,704439448.17,0.8024,877927426.0,2021-08-01
1493,94,0x,ZRX,662203849.28,0.7834,845341602.0,2021-08-01
1494,95,ICON,ICX,650954574.33,0.9959,653637098.0,2021-08-01
1495,96,Mdex,MDX,646069863.83,1.1,588326481000000.0,2021-08-01
1496,97,Horizen,ZEN,638108559.15,56.16,11363138.0,2021-08-01
1497,98,Curve DAO Token,CRV,633743735.39,1.66,380927727.0,2021-08-01
1498,99,Fantom,FTM,627024376.41,0.2464,2545006273000000.0,2021-08-01
1499,100,OMG Network,OMG,605163270.18,4.32,140245398000000.0,2021-08-01
1500,101,Ravencoin,RVN,593674013.86,0.06359,9335895000.0,2021-08-01
1501,102,Nano,NANO,578123841.33,4.34,133248297.0,2021-08-01
1502,103,HUSD,HUSD,552427574.8,1.0,551937881.0,2021-08-01
1503,104,UMA,UMA,547369159.1,8.82,62049389000000.0,2021-08-01
1504,105,Revain,REV,542160384.6,0.006374,85061485690.0,2021-08-01
1505,106,renBTC,RENBTC,512538163.25,40128.79,12772.0,2021-08-01
1506,107,Voyager Token,VGX,513972013.54,2.31,222295208.0,2021-08-01
1507,108,Ren,REN,433256275.4,0.4342,997763051.0,2021-08-01
1508,109,Lisk,LSK,438286320.73,3.4,128736863000.0,2021-08-01
1509,110,Neutrino USD,USDN,433944942.97,0.9963,435555892.0,2021-08-01
1510,111,The Sandbox,SAND,414960617.09,0.5903,702992326.0,2021-08-01
1511,112,1inch,1INCH,419578971.62,2.33,1803334631.0,2021-08-01
1512,113,IOST,IOST,419170510.95,0.02547,16454275775.0,2021-08-01
1513,114,Reserve Rights,RSR,408237821.72,0.03102,13159999000.0,2021-08-01
1514,115,Arweave,AR,385026818.68,11.53,33394701.0,2021-08-01
1515,116,Bitcoin Diamond,BCD,380744270.19,2.04,186492898.0,2021-08-01
1516,117,Verge,XVG,380057533.37,0.02307,16470565444.0,2021-08-01
1517,118,Golem,GLM,379914966.48,0.3799,1000000000000000.0,2021-08-01
1518,119,Kava.io,KAVA,368506365.57,5.25,70172142000.0,2021-08-01
1519,120,Livepeer,LPT,357571769.37,16.89,21164655.0,2021-08-01
1520,121,WazirX,WRX,346087780.3,1.09,317591918.0,2021-08-01
1521,122,BakeryToken,BAKE,339142206.07,2.01,169043685000.0,2021-08-01
1522,123,Ocean Protocol,OCEAN,321364112.56,0.5242,613099141.0,2021-08-01
1523,124,Wootrade,WOO,318263409.91,0.6694,475467367.0,2021-08-01
1524,125,MaidSafeCoin,MAID,313389694.75,0.6925,452552412000000.0,2021-08-01
1525,126,Loopring,LRC,306904872.96,0.2504,1225789482.0,2021-08-01
1526,127,PAX Gold,PAXG,304638697.93,1815.26,167821.0,2021-08-01
1527,128,SKALE Network,SKL,296293305.99,0.2442,1213100288000.0,2021-08-01
1528,129,Storj,STORJ,299963903.68,1.04,288640627.0,2021-08-01
1529,130,MediBloc,MED,305585720.46,0.05677,5382401140000000.0,2021-08-01
1530,131,Fetch.ai,FET,292254163.08,0.3917,746113681.0,2021-08-01
1531,132,Venus,XVS,291561122.9,27.67,10537253.0,2021-08-01
1532,133,Nervos Network,CKB,287880786.3,0.01056,27272975487000.0,2021-08-01
1533,134,Mina,MINA,289031578.94,1.55,186295241000000.0,2021-08-01
1534,135,GateToken,GT,290163818.87,3.64,79793858.0,2021-08-01
1535,136,Gnosis,GNO,286345307.77,190.31,1504587.0,2021-08-01
1536,137,Constellation,DAG,288128606.65,0.2274,1266911931.0,2021-08-01
1537,138,Status,SNT,283611473.94,0.08172,3470483788.0,2021-08-01
1538,139,WINkLink,WIN,274442914.55,0.0003581,766299999999.0,2021-08-01
1539,140,iExec RLC,RLC,269807786.57,3.37,80070793.0,2021-08-01
1540,141,ASD,BTMX,271444899.84,0.3651,743385577000000.0,2021-08-01
1541,142,Augur,REP,264846641.39,24.08,11000000.0,2021-08-01
1542,143,Swipe,SXP,225298981.28,2.11,106981302.0,2021-08-01
1543,144,MyNeighborAlice,ALICE,252103455.29,12.0,21000000.0,2021-08-01
1544,145,WAX,WAXP,257200548.03,0.1521,1691121541.0,2021-08-01
1545,146,Origin Protocol,OGN,253158123.43,0.7849,322523614.0,2021-08-01
1546,147,Stratis,STRAX,251043862.21,1.88,133883414.0,2021-08-01
1547,148,VeThor Token,VTHO,242700989.07,0.006331,38334561252.0,2021-08-01
1548,149,Ardor,ARDR,247420385.73,0.2477,998999495.0,2021-08-01
1549,150,Dent,DENT,240014040.27,0.002434,98610710274.0,2021-08-01
1550,151,Alpha Finance Lab,ALPHA,238118682.33,0.6784,351004126.0,2021-08-01
1551,152,StormX,STMX,221329464.24,0.02213,1e+16,2021-08-01
1552,153,Unibright,UBT,222973074.71,1.49,149999999.0,2021-08-01
1553,154,TomoChain,TOMO,220587457.12,2.64,83696600000000.0,2021-08-01
1554,155,Gemini Dollar,GUSD,221569407.07,0.9885,224143325.0,2021-08-01
1555,156,Ontology Gas,ONG,222697382.89,0.7846,283837611.0,2021-08-01
1556,157,Energy Web Token,EWT,221059750.25,7.35,30062138.0,2021-08-01
1557,158,Band Protocol,BAND,218079830.16,6.2,35191821.0,2021-08-01
1558,159,Injective Protocol,INJ,218787530.19,6.56,33330850.0,2021-08-01
1559,160,Numeraire,NMR,214589887.52,38.81,5528915000000.0,2021-08-01
1560,161,Bitcoin Standard Hashrate Token,BTCST,206648746.69,18.1,11417111.0,2021-08-01
1561,162,Prometeus,PROM,205061661.23,12.47,16450000000000.0,2021-08-01
1562,163,Uquid Coin,UQC,200209646.79,20.02,10000000.0,2021-08-01
1563,164,Orchid,OXT,194195139.78,0.2859,679229266.0,2021-08-01
1564,165,Reef,REEF,191868154.4,0.01515,12666667338.0,2021-08-01
1565,166,Serum,SRM,188915520.28,3.78,50000000000000.0,2021-08-01
1566,167,IoTeX,IOTX,188271422.74,0.01973,9540779324.0,2021-08-01
1567,168,Steem,STEEM,190210307.12,0.4902,388014419000000.0,2021-08-01
1568,169,FUNToken,FUN,185927576.13,0.01754,10598879190.0,2021-08-01
1569,170,Civic,CVC,179201338.47,0.2675,670000000.0,2021-08-01
1570,171,Conflux Network,CFX,181993688.87,0.2112,861758626.0,2021-08-01
1571,172,Orbs,ORBS,180036751.68,0.08074,2229950518.0,2021-08-01
1572,173,SingularityNET,AGIX,177781029.98,0.205,867132939.0,2021-08-01
1573,174,Celer Network,CELR,175031634.58,0.03112,5624205665.0,2021-08-01
1574,175,NKN,NKN,173485994.86,0.2478,700000000000.0,2021-08-01
1575,176,MVL,MVL,175637947.87,0.01346,1.3053076091e+16,2021-08-01
1576,177,Ergo,ERG,163936688.89,5.12,32012428.0,2021-08-01
1577,178,Cartesi,CTSI,162316466.67,0.4155,390628015.0,2021-08-01
1578,179,Polymath,POLY,163900640.82,0.2649,618764165.0,2021-08-01
1579,180,Ultra,UOS,159110530.7,0.5627,282786730.0,2021-08-01
1580,181,Hive,HIVE,158886334.24,0.3871,410418184.0,2021-08-01
1581,182,ABBC Coin,ABBC,155330214.65,0.1787,869097931.0,2021-08-01
1582,183,Aragon,ANT,153645576.91,3.88,39609523.0,2021-08-01
1583,184,Ark,ARK,152361947.71,1.16,130856689000.0,2021-08-01
1584,185,Balancer,BAL,148782506.37,21.43,6943831.0,2021-08-01
1585,186,Enzyme,MLN,148602312.1,82.89,1792738000000.0,2021-08-01
1586,187,aelf,ELF,147042167.84,0.2701,544480200.0,2021-08-01
1587,188,MCO,MCO,146497306.32,9.28,15793831000000.0,2021-08-01
1588,189,NuCypher,NU,144906944.12,0.2182,664250000.0,2021-08-01
1589,190,Metadium,META,149168144.27,0.1198,1245430304000000.0,2021-08-01
1590,191,RSK Infrastructure Framework,RIF,143895570.15,0.191,753513342.0,2021-08-01
1591,192,Ampleforth,AMPL,143083045.6,1.04,138238437000000.0,2021-08-01
1592,193,Strike,STRK,140676164.75,47.89,2937246000.0,2021-08-01
1593,194,Phala Network,PHA,139662634.02,0.7681,181834380.0,2021-08-01
1594,195,ZKSwap,ZKS,141002093.54,0.7142,197440000000.0,2021-08-01
1595,196,ZB Token,ZB,139339459.84,0.3008,463288810.0,2021-08-01
1596,197,DFI.Money,YFII,135492391.75,3510.53,38596.0,2021-08-01
1597,198,Chromia,CHR,131866422.32,0.3068,429822250.0,2021-08-01
1598,199,Everipedia,IQ,134395483.9,0.01342,10013971258.0,2021-08-01
1599,200,Metal,MTL,131299197.5,2.0,65588845000000.0,2021-08-01
1600,1,Bitcoin,BTC,822545074286.18,43798.12,18780375.0,2021-08-08
1601,2,Ethereum,ETH,352685939542.18,3013.73,117026282.0,2021-08-08
1602,3,Tether,USDT,62215698170.05,1.0,62200234131.0,2021-08-08
1603,4,Binance Coin,BNB,57513752130.17,342.06,168137036.0,2021-08-08
1604,5,Cardano,ADA,45828707112.81,1.43,32096753647.0,2021-08-08
1605,6,XRP,XRP,36147218021.42,0.7787,46417606117.0,2021-08-08
1606,7,Dogecoin,DOGE,31391121978.5,0.24,130771840468.0,2021-08-08
1607,8,USD Coin,USDC,27689009820.37,0.9996,27700394050.0,2021-08-08
1608,9,Polkadot,DOT,19326877059.68,19.68,982249789.0,2021-08-08
1609,10,Uniswap,UNI,15696933988.76,26.72,587403080.0,2021-08-08
1610,11,Binance USD,BUSD,12246229869.15,0.9995,12252758178.0,2021-08-08
1611,12,Bitcoin Cash,BCH,10461252669.52,556.1,18811944.0,2021-08-08
1612,13,Solana,SOL,10271294579.9,37.67,272637428.0,2021-08-08
1613,14,Chainlink,LINK,10243993226.04,23.05,444509554000.0,2021-08-08
1614,15,Litecoin,LTC,10002728109.08,149.85,66752615.0,2021-08-08
1615,16,Wrapped Bitcoin,WBTC,8530838826.79,43832.59,194623.0,2021-08-08
1616,17,Internet Computer,ICP,7562307693.18,55.24,136899214.0,2021-08-08
1617,18,Ethereum Classic,ETC,7364345048.86,57.16,128839575.0,2021-08-08
1618,19,Polygon,MATIC,6968322214.44,1.08,6446735794000000.0,2021-08-08
1619,20,Stellar,XLM,6734382702.07,0.2873,2.3437307124e+16,2021-08-08
1620,21,VeChain,VET,6514350793.89,0.1013,64315576989.0,2021-08-08
1621,22,THETA,THETA,6411063487.71,6.41,1000000000.0,2021-08-08
1622,23,Filecoin,FIL,6126897590.23,64.47,95035419.0,2021-08-08
1623,24,Dai,DAI,5789610147.86,1.0,5788808311.0,2021-08-08
1624,25,Terra,LUNA,5556752881.1,13.41,414234199.0,2021-08-08
1625,26,TRON,TRX,5149767466.71,0.07186,71659657369.0,2021-08-08
1626,27,Aave,AAVE,4670920934.68,361.04,12937453.0,2021-08-08
1627,28,Monero,XMR,4615475192.31,256.85,17969274000000.0,2021-08-08
1628,29,FTX Token,FTT,4110417705.49,43.57,94346958.0,2021-08-08
1629,30,EOS,EOS,4103148019.07,4.29,955888538.0,2021-08-08
1630,31,PancakeSwap,CAKE,3599706264.16,17.39,207022686000.0,2021-08-08
1631,32,Crypto.com Coin,CRO,3453715307.06,0.1367,25263013692.0,2021-08-08
1632,33,Neo,NEO,3181043956.8,45.1,70538831.0,2021-08-08
1633,34,Bitcoin BEP2,BTCB,3210226074.2,43908.83,73111.0,2021-08-08
1634,35,Maker,MKR,3204066928.46,3232.09,991328000000.0,2021-08-08
1635,36,The Graph,GRT,3163661366.77,0.6709,4715735200.0,2021-08-08
1636,37,Klaytn,KLAY,2995772697.98,1.2,2493677746000.0,2021-08-08
1637,38,SHIBA INU,SHIB,2874781544.37,7.282e-06,394796000000000.0,2021-08-08
1638,39,Cosmos,ATOM,2881591329.32,13.13,219428622000000.0,2021-08-08
1639,40,UNUS SED LEO,LEO,2854751613.3,2.99,953954130.0,2021-08-08
1640,41,Bitcoin SV,BSV,2724712703.0,144.86,18809433.0,2021-08-08
1641,42,Tezos,XTZ,2720222118.52,3.18,855052682.0,2021-08-08
1642,43,Algorand,ALGO,2622881791.86,0.8254,3177627289.0,2021-08-08
1643,44,Avalanche,AVAX,2570268504.82,14.81,173501277.0,2021-08-08
1644,45,Compound,COMP,2545685071.51,466.72,5454403000000.0,2021-08-08
1645,46,Amp,AMP,2533912881.02,0.06001,4.2227702186e+16,2021-08-08
1646,47,Axie Infinity,AXS,2566813717.06,42.14,60907500.0,2021-08-08
1647,48,BitTorrent,BTT,2449555674.82,0.003712,659952625000.0,2021-08-08
1648,49,IOTA,MIOTA,2438978786.66,0.8775,2779530283000000.0,2021-08-08
1649,50,Elrond,EGLD,2416679321.07,125.46,19263031.0,2021-08-08
1650,51,TerraUSD,UST,2064602407.16,1.0,2061807173.0,2021-08-08
1651,52,Huobi Token,HT,2040810767.46,12.16,167856506.0,2021-08-08
1652,53,Decred,DCR,1986929063.04,150.56,13197054.0,2021-08-08
1653,54,Hedera Hashgraph,HBAR,1987256402.09,0.2138,9294751919.0,2021-08-08
1654,55,Quant,QNT,1834930012.72,151.99,12072738.0,2021-08-08
1655,56,Kusama,KSM,1826787160.63,215.67,8470098000000.0,2021-08-08
1656,57,Waves,WAVES,1721392962.8,16.26,105848830.0,2021-08-08
1657,58,Dash,DASH,1660563247.94,161.66,10271881.0,2021-08-08
1658,59,Chiliz,CHZ,1632881798.69,0.277,5893953627.0,2021-08-08
1659,60,Stacks,STX,1585434582.35,1.31,1213981399.0,2021-08-08
1660,61,NEM,XEM,1578768637.77,0.1754,8999999999000000.0,2021-08-08
1661,62,THORChain,RUNE,1568385738.92,6.69,234399657.0,2021-08-08
1662,63,Zcash,ZEC,1529493324.55,123.49,12386006.0,2021-08-08
1663,64,Theta Fuel,TFUEL,1513439260.42,0.2855,5301214400.0,2021-08-08
1664,65,Celsius,CEL,1508647672.12,6.32,238863520.0,2021-08-08
1665,66,Holo,HOT,1408354428.46,0.008156,172673717426.0,2021-08-08
1666,67,OKB,OKB,1340512869.89,22.34,60000000000.0,2021-08-08
1667,68,Helium,HNT,1338975136.95,14.36,93244482.0,2021-08-08
1668,69,TrueUSD,TUSD,1256949065.27,0.9994,1257677638.0,2021-08-08
1669,70,Decentraland,MANA,1215861935.74,0.7192,1690628845000000.0,2021-08-08
1670,71,yearn.finance,YFI,1200469894.12,32767.99,36635.0,2021-08-08
1671,72,SushiSwap,SUSHI,1194746679.31,9.39,127244443.0,2021-08-08
1672,73,XinFin Network,XDC,1229477256.32,0.1001,12286286566.0,2021-08-08
1673,74,Enjin Coin,ENJ,1177720559.6,1.41,834331121.0,2021-08-08
1674,75,Synthetix,SNX,1112012702.54,9.68,114841533.0,2021-08-08
1675,76,Flow,FLOW,1099937447.2,21.59,50946679.0,2021-08-08
1676,77,NEAR Protocol,NEAR,1084996041.0,2.55,425181805.0,2021-08-08
1677,78,Nexo,NEXO,1075682623.97,1.92,560000011.0,2021-08-08
1678,79,Qtum,QTUM,1007183526.73,10.22,98597977000000.0,2021-08-08
1679,80,Basic Attention Token,BAT,1004880790.62,0.6749,1489043084.0,2021-08-08
1680,81,Zilliqa,ZIL,1007913555.2,0.08702,11582889410.0,2021-08-08
1681,82,Bitcoin Gold,BTG,986841094.35,56.35,17513924.0,2021-08-08
1682,83,Paxos Standard,PAX,927113095.89,0.9993,927753129.0,2021-08-08
1683,84,Bancor,BNT,915456229.13,3.85,237843972.0,2021-08-08
1684,85,Telcoin,TEL,913046399.36,0.01686,54157110195.0,2021-08-08
1685,86,Ravencoin,RVN,853413068.28,0.09092,9386085000.0,2021-08-08
1686,87,Harmony,ONE,847777084.01,0.08129,10429155771.0,2021-08-08
1687,88,KuCoin Token,KCS,827938660.0,10.33,80118638000.0,2021-08-08
1688,89,0x,ZRX,790320063.76,0.9349,845341602.0,2021-08-08
1689,90,Celo,CELO,808189180.28,2.82,286702568.0,2021-08-08
1690,91,Ontology,ONT,761874412.44,0.8678,877927426.0,2021-08-08
1691,92,Siacoin,SC,794844016.73,0.01637,48558532992.0,2021-08-08
1692,93,Voyager Token,VGX,775290631.02,3.49,222295208.0,2021-08-08
1693,94,Mdex,MDX,775337537.9,1.29,600784968000000.0,2021-08-08
1694,95,DigiByte,DGB,761572789.36,0.0523,14561992068.0,2021-08-08
1695,96,SwissBorg,CHSB,730161996.43,0.7302,1000000000.0,2021-08-08
1696,97,Horizen,ZEN,717834656.85,63.03,11388244.0,2021-08-08
1697,98,Ankr,ANKR,715450116.74,0.09337,7662899378000.0,2021-08-08
1698,99,ICON,ICX,691699517.41,1.06,654555026.0,2021-08-08
1699,100,Fantom,FTM,679951372.12,0.2672,2545006273000000.0,2021-08-08
1700,101,Curve DAO Token,CRV,675284921.87,1.76,384094730.0,2021-08-08
1701,102,OMG Network,OMG,668854549.06,4.77,140245398000000.0,2021-08-08
1702,103,Nano,NANO,653865422.89,4.91,133248297.0,2021-08-08
1703,104,Perpetual Protocol,PERP,633067693.0,14.35,44129077.0,2021-08-08
1704,105,renBTC,RENBTC,597880894.4,43962.37,13600.0,2021-08-08
1705,106,UMA,UMA,586975264.96,9.45,62143492000000.0,2021-08-08
1706,107,Revain,REV,567429871.22,0.006671,85061485690.0,2021-08-08
1707,108,Arweave,AR,499772385.2,14.97,33394701.0,2021-08-08
1708,109,HUSD,HUSD,497433255.9,0.9992,497836965.0,2021-08-08
1709,110,Lisk,LSK,483069924.11,3.75,128792578000.0,2021-08-08
1710,111,Reserve Rights,RSR,480415724.0,0.03651,13159999000.0,2021-08-08
1711,112,Kava.io,KAVA,463196523.33,5.69,81443180000.0,2021-08-08
1712,113,Bitcoin Diamond,BCD,459196273.89,2.46,186492898.0,2021-08-08
1713,114,1inch,1INCH,449194238.54,2.49,1803621221.0,2021-08-08
1714,115,IOST,IOST,441899452.48,0.02686,16454275775.0,2021-08-08
1715,116,Neutrino USD,USDN,434237303.49,0.9957,436122061.0,2021-08-08
1716,117,Mina,MINA,431403458.79,2.26,190815425000000.0,2021-08-08
1717,118,The Sandbox,SAND,431912134.88,0.6144,702992326.0,2021-08-08
1718,119,Ren,REN,423288493.02,0.4242,997763051.0,2021-08-08
1719,120,Verge,XVG,413540338.44,0.02511,16471979442.0,2021-08-08
1720,121,Golem,GLM,413870357.92,0.4139,1000000000000000.0,2021-08-08
1721,122,MediBloc,MED,404364084.73,0.07513,5382401140000000.0,2021-08-08
1722,123,Livepeer,LPT,385504952.77,18.21,21164655.0,2021-08-08
1723,124,BakeryToken,BAKE,370269262.87,2.16,171291748000.0,2021-08-08
1724,125,WazirX,WRX,362976660.11,1.14,317591918.0,2021-08-08
1725,126,Storj,STORJ,357785630.51,1.12,319558766.0,2021-08-08
1726,127,WINkLink,WIN,343361558.12,0.0004481,766299999999.0,2021-08-08
1727,128,Loopring,LRC,343835957.91,0.2607,1318794553.0,2021-08-08
1728,129,Wootrade,WOO,342385291.74,0.7162,478068626.0,2021-08-08
1729,130,Ocean Protocol,OCEAN,336465776.9,0.5488,613099141.0,2021-08-08
1730,131,SKALE Network,SKL,335548391.18,0.2766,1213100288000.0,2021-08-08
1731,132,Nervos Network,CKB,333612601.05,0.01219,27366016315000.0,2021-08-08
1732,133,Venus,XVS,319419886.26,30.19,10580634.0,2021-08-08
1733,134,Dent,DENT,319090986.27,0.003226,98909154848.0,2021-08-08
1734,135,GateToken,GT,305968342.62,3.83,79816153.0,2021-08-08
1735,136,Alpha Finance Lab,ALPHA,304176852.94,0.8666,351004126.0,2021-08-08
1736,137,Gnosis,GNO,301364216.02,200.3,1504587.0,2021-08-08
1737,138,Status,SNT,299834419.68,0.0864,3470483788.0,2021-08-08
1738,139,WAX,WAXP,297936120.45,0.1758,1695161898.0,2021-08-08
1739,140,PAX Gold,PAXG,290342122.52,1730.07,167821.0,2021-08-08
1740,141,MaidSafeCoin,MAID,285263643.65,0.6303,452552412000000.0,2021-08-08
1741,142,Augur,REP,280322541.24,25.48,11000000.0,2021-08-08
1742,143,Fetch.ai,FET,281619706.77,0.3774,746113681.0,2021-08-08
1743,144,ASD,BTMX,278228073.01,0.3743,743385577000000.0,2021-08-08
1744,145,Injective Protocol,INJ,277075306.57,8.48,32655553.0,2021-08-08
1745,146,Swipe,SXP,273185714.99,2.47,110581302.0,2021-08-08
1746,147,iExec RLC,RLC,275376231.11,3.44,80070793.0,2021-08-08
1747,148,Ergo,ERG,275945465.41,8.62,32012428.0,2021-08-08
1748,149,VeThor Token,VTHO,272029328.23,0.007048,38594195799.0,2021-08-08
1749,150,Stratis,STRAX,270714496.49,2.02,134118026.0,2021-08-08
1750,151,Origin Protocol,OGN,269157298.72,0.8008,336130819.0,2021-08-08
1751,152,Gemini Dollar,GUSD,269794562.1,0.9899,272551356.0,2021-08-08
1752,153,Numeraire,NMR,265305933.86,38.27,6932664000000.0,2021-08-08
1753,154,Conflux Network,CFX,255073141.58,0.2951,864412758.0,2021-08-08
1754,155,Constellation,DAG,254364779.4,0.2008,1266911931.0,2021-08-08
1755,156,StormX,STMX,256004613.95,0.0256,1e+16,2021-08-08
1756,157,Unibright,UBT,249988424.79,1.67,149999999.0,2021-08-08
1757,158,Bitcoin Standard Hashrate Token,BTCST,247829364.77,21.71,11417111.0,2021-08-08
1758,159,Ontology Gas,ONG,243561361.62,0.8551,284824230.0,2021-08-08
1759,160,Ardor,ARDR,248305745.52,0.2486,998999495.0,2021-08-08
1760,161,Band Protocol,BAND,243850308.04,6.93,35191821.0,2021-08-08
1761,162,MyNeighborAlice,ALICE,244044954.23,11.62,21000000.0,2021-08-08
1762,163,Orchid,OXT,241735475.43,0.35,690690084.0,2021-08-08
1763,164,Energy Web Token,EWT,237030121.71,7.88,30062138.0,2021-08-08
